drink_id,name,description,category,price_tier,sweetness_level,caffeine_content,sugar_content,calorie_content,image_url,is_alcoholic,alcohol_content,safety_flags,created_at,updated_at
242,Lemon Elderflower Spritzer,"Pour all ingredients over ice, stir and enjoy!
",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/125w0o1630407389.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:13.570173,2025-12-04 20:50:13.570177
286,Orange Rosemary Collins,Add the spirits to the bottom of the glass and top equally with the mixer drinks. Garnish with orange slices inside the glass as well as some rosemary on top.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/mokcas1604179977.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.586515,2025-12-04 20:50:30.586518
243,Lassi - A South Indian Drink,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,f,0,[],2025-12-04 20:50:13.576449,2025-12-04 20:50:13.576452
244,Melya,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,f,0,[],2025-12-04 20:50:18.961526,2025-12-04 20:50:18.961534
245,Mojito,Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/metwgh1606770327.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:18.987243,2025-12-04 20:50:18.987247
246,Mimosa,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:18.99654,2025-12-04 20:50:18.996544
247,Mai Tai,Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.003659,2025-12-04 20:50:19.003663
248,Martini,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.011655,2025-12-04 20:50:19.011659
249,Michelada,"Mix the beer with tomato juice, freshly squeezed lime juice, and Worcestershire sauce, teriyaki sauce, soy sauce, or hot sauce.
Served In a chilled, salt-rimmed glass
",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/u736bd1605907086.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.018564,2025-12-04 20:50:19.018567
250,Manhattan,"Stirred over ice, strained into a chilled glass, garnished, and served up.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yk70e31606771240.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.025439,2025-12-04 20:50:19.025443
251,Margarita,"Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/5noda61589575158.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.032015,2025-12-04 20:50:19.032018
252,Mauresque,"1 - Pour the Ricard (or pastis)
2 - Pour the orgeat syrup
3 - Finally pour the water and add ice cubes at your convenience.

Add the ice cubes at the end, otherwise the syrup and pastis do not mix well.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/duwfa11686236556.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.039803,2025-12-04 20:50:19.039807
253,Mint Julep,"In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.047813,2025-12-04 20:50:19.047816
254,Mudslinger,Add all contents to a large jug or punch bowl. Stir well!,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.054793,2025-12-04 20:50:19.054796
255,Martinez 2,"Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.061862,2025-12-04 20:50:19.061865
256,Moranguito,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.069409,2025-12-04 20:50:19.069413
257,Miami Vice,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.076128,2025-12-04 20:50:19.076131
258,Moscow Mule,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.083411,2025-12-04 20:50:19.083415
259,Mulled Wine,"Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.090289,2025-12-04 20:50:19.090292
260,Masala Chai,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,f,0,[],2025-12-04 20:50:19.096897,2025-12-04 20:50:19.0969
261,Munich Mule,"Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.103757,2025-12-04 20:50:19.103761
262,Mocha-Berry,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",Coffee / Tea,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.112184,2025-12-04 20:50:19.112187
310,Pysch Vitamin Light,Shake with ice.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xsqsxw1441553580.jpg,f,0,[],2025-12-04 20:50:36.316744,2025-12-04 20:50:36.316749
311,Pink Panty Pulldowns,Shake well,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/squsuy1468926657.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.323734,2025-12-04 20:50:36.323738
263,Mango Mojito,"Squeeze the juice from 1½ limes and blend with the mango to give a smooth purée.
Cut the rest of the limes into quarters, and then cut each wedge in half again. Put 2 pieces of lime in a highball glass for each person and add 1 teaspoon of caster sugar and 5-6 mint leaves to each glass. Squish everything together with a muddler or the end of a rolling pin to release all the flavours from the lime and mint.
Divide the mango purée between the glasses and add 30ml white rum and a handful of crushed ice to each one, stirring well to mix everything together. Top up with soda water to serve and garnish with extra mint, if you like.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wfqmgm1630406820.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.118406,2025-12-04 20:50:19.118409
264,Mojito Extra,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.124823,2025-12-04 20:50:19.124826
265,Monkey Gland,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.132397,2025-12-04 20:50:19.132404
266,Midnight Mint,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.141599,2025-12-04 20:50:19.141602
267,Mary Pickford,Shake and strain into a chilled large cocktail glass,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/f9erqb1504350557.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.148561,2025-12-04 20:50:19.148565
268,Monkey Wrench,Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/bw2noj1582473243.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:19.15497,2025-12-04 20:50:19.154974
269,Negroni,"Stir into glass over ice, garnish and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qgdu971561574065.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:24.824209,2025-12-04 20:50:24.824218
270,New York Sour,"Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/61wgch1504882795.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:24.834517,2025-12-04 20:50:24.834521
271,Nutty Irishman,Serve over ice,Shake,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:24.843548,2025-12-04 20:50:24.843552
272,National Aquarium,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:24.851396,2025-12-04 20:50:24.851401
273,New York Lemonade,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:24.859544,2025-12-04 20:50:24.859548
274,Nuked Hot Chocolate,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",Cocoa,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,f,0,[],2025-12-04 20:50:24.868572,2025-12-04 20:50:24.868576
275,Orgasm,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.493149,2025-12-04 20:50:30.493156
276,Old Pal,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.517101,2025-12-04 20:50:30.517105
277,Old Cuban,"Shake a handful of mint, 2oz white rum, 1oz of sugar syrup, 1oz lime juice and 2 dashes angostura bitters with ice. Double strain into a glass and top with 2oz of prosecco.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/eo8gfx1699022995.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.526087,2025-12-04 20:50:30.52609
278,Orangeade,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,f,0,[],2025-12-04 20:50:30.533821,2025-12-04 20:50:30.533825
279,Orange Whip,Pour ingredients over ice and stir.,Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.540438,2025-12-04 20:50:30.540441
280,Orange Crush,Add all ingredients to tumbler-Pour as shot,Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.546575,2025-12-04 20:50:30.546577
281,Orange Oasis,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.55264,2025-12-04 20:50:30.552643
282,Old Fashioned,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.559642,2025-12-04 20:50:30.559646
283,Oreo Mudslide,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.566467,2025-12-04 20:50:30.566471
284,Oatmeal Cookie,"Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/bsvmlg1515792693.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.572963,2025-12-04 20:50:30.572966
285,Orange Push-up,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.580325,2025-12-04 20:50:30.580329
287,Orange Scented Hot Chocolate,"Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings.",Cocoa,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hdzwrh1487603131.jpg,f,0,[],2025-12-04 20:50:30.592681,2025-12-04 20:50:30.592684
288,Owen's Grandmother's Revenge,Add ingredients and mix in blender.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:30.599119,2025-12-04 20:50:30.599122
289,Paloma,Stir together and serve over ice.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/samm5j1513706393.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.159062,2025-12-04 20:50:36.159067
290,Paradise,Shake together over ice. Strain into cocktail glass and serve chilled.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/ejozd71504351060.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.169245,2025-12-04 20:50:36.169248
291,Pink Gin,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.178008,2025-12-04 20:50:36.178012
292,Pegu Club,"Shake, strain, up, cocktail glass",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.185593,2025-12-04 20:50:36.185597
293,Pink Lady,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.193944,2025-12-04 20:50:36.193948
294,Pink Moon,"Slowly shake in a shaker with ice, strain into a square whiskey glass. Top with fresh ice. Add the blackberries to garnish. Add flowers and a green leaf for a special look!",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/lnjoc81619696191.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.201252,2025-12-04 20:50:36.201255
295,Penicillin,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.208466,2025-12-04 20:50:36.20847
296,Pisco Sour,"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.
",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.214915,2025-12-04 20:50:36.214919
297,Porto flip,"Shake ingredients together in a mixer with ice. Strain into glass, garnish and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/64x5j41504351518.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.221228,2025-12-04 20:50:36.221231
298,Pina Colada,"Mix with crushed ice in blender until smooth. Pour into chilled glass, garnish and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/upgsue1668419912.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.227325,2025-12-04 20:50:36.227329
299,Pink Penocha,mix all ingredients into bowl keep iced stir frequently,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/6vigjx1503564007.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.233731,2025-12-04 20:50:36.233734
300,Pure Passion,Mix up all ingredients with a cocktail stirrer and serve with crushed ice with mint and edible flour if available.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/4tymma1604179273.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.240908,2025-12-04 20:50:36.240912
301,Popped cherry,Served over ice in a tall glass with a popped cherry (can add more popped cherries if in the mood)!,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/sxvrwv1473344825.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.248854,2025-12-04 20:50:36.248858
302,Poppy Cocktail,"Shake ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/cslw1w1504389915.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.2569,2025-12-04 20:50:36.256904
303,Port Wine Flip,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vrprxu1441553844.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.263908,2025-12-04 20:50:36.263912
304,Planter's Punch,"Pour all ingredients, except the bitters, into shaker filled with ice. Shake well. Pour into large glass, filled with ice. Add Angostura bitters, ""on top"". Garnish with cocktail cherry and pineapple.",Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/fdk8a31606854815.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.270991,2025-12-04 20:50:36.270995
305,Pineapple Paloma,"Rub the rim of each glass with lime slice and dip into salt.
Add ice, tequila, grapefruit juice, lime juice and top with pineapple soda.
Give it a quick stir.
Garnish with fresh pineapple or lime.",Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/pg8iw31593351601.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.278462,2025-12-04 20:50:36.278467
306,Pornstar Martini,Straight: Pour all ingredients into mixing glass with ice cubes. Shake well. Strain in chilled martini cocktail glass. Cut passion fruit in half and use as garnish. Pour prosecco into a chilled shot glass and serve alongside the martini.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xjhjdf1630406071.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.285508,2025-12-04 20:50:36.285512
307,Planter’s Punch,Squeeze an orange and strain the juice. Put all the ingredients in a shaker filled with ice and shake for at least 12 seconds. Strain into a highball glass and decorate with a pineapple wedge or fruit of your choice.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/jn6o251643844541.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.292849,2025-12-04 20:50:36.292853
308,Port And Starboard,"Pour carefully into a pousse-cafe glass, so that creme de menthe floats on grenadine. Serve without mixing.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wxvupx1441553911.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.300699,2025-12-04 20:50:36.300705
309,Port Wine Cocktail,"Stir ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qruprq1441553976.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.308442,2025-12-04 20:50:36.308446
312,Passion Fruit Martini,Pour all ingredients into a glass and stir. Garnish with half a passion fruit piece.,Cocktail,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/6trfve1582473527.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:36.330009,2025-12-04 20:50:36.330013
313,Pineapple Gingerale Smoothie,Throw everything into a blender and liquify.,Other / Unknown,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/eg9i1d1487603469.jpg,f,0,[],2025-12-04 20:50:36.33586,2025-12-04 20:50:36.335864
314,Quentin,"In a shaker half-filled with ice cubes, combine the rum, Kahlua, and cream. Shake well. Strain into a cocktail glass and garnish with the nutmeg.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/spxtqp1478963398.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.071979,2025-12-04 20:50:42.071986
315,Queen Bee,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/rvvpxu1478963194.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.084069,2025-12-04 20:50:42.084073
316,Quick F**K,"In a shot glass add 1/3 Kahlua first. Then 1/3 Miduri, topping it off with a 1/3 bailey's irish cream",Shot,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wvtwpp1478963454.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.093031,2025-12-04 20:50:42.093034
317,Quick-sand,"Simply add the orange juice, quite a quick pour in order to mix the sambucca with the orange juice. The juice MUST have fruit pulp!",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vprxqv1478963533.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.100103,2025-12-04 20:50:42.100106
318,Queen Charlotte,"Pour red wine and grenadine into a collins glass over ice cubes. Fill with lemon-lime soda, stir, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vqruyt1478963249.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.10688,2025-12-04 20:50:42.106892
319,Queen Elizabeth,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.11321,2025-12-04 20:50:42.113214
320,Quaker's Cocktail,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/yrqppx1478962314.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.119432,2025-12-04 20:50:42.119436
321,Quarter Deck Cocktail,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/qrwvps1478963017.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:42.12751,2025-12-04 20:50:42.127513
322,Rose,"Shake together in a cocktail shaker, then strain into chilled glass. Garnish and serve.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/8kxbvq1504371462.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.618967,2025-12-04 20:50:47.618972
323,Radler,"Pour beer into large mug, slowly add the 7-up (or Sprite).",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/xz8igv1504888995.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.639738,2025-12-04 20:50:47.639741
324,Rum Sour,"In a shaker half-filled with ice cubes, combine the rum, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",Ordinary Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/bylfi21504886323.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.647553,2025-12-04 20:50:47.647556
325,Rum Punch,Mix all ingredients in a punch bowl and serve.,Punch / Party Drink,$$,5,0,0,0,https://www.thecocktaildb.com/images/media/drink/wyrsxu1441554538.jpg,t,0,"[""contains alcohol""]",2025-12-04 20:50:47.65526,2025-12-04 20:50:47.655264
